Id,roberta_neg,roberta_neu,roberta_pos,roberta_polarity,Source,Date,Title,Content,Name,Rating,Version,emotion
2625,0.002770907,0.018697442,0.978531599,1,MyPlate Calorie Tracker,2020-06-25,,I enjoy using the app.,Limmie Boyd,5,,joy
2626,0.033833228,0.267107487,0.699059308,1,MyPlate Calorie Tracker,2020-06-25,,Great,Neenie Brailsford,5,3.5.3(8),admiration
2627,0.332460374,0.512469828,0.155069798,0,MyPlate Calorie Tracker,2020-06-24,,Cant live without it,Wilfredo Soto,5,3.5.3(8),sadness
2628,0.017131509,0.222533196,0.760335267,1,MyPlate Calorie Tracker,2020-06-24,,Easy to use.,Susan Kline,5,3.5.3(8),neutral
2629,0.00367976,0.032892667,0.963427544,1,MyPlate Calorie Tracker,2020-06-24,,Very good app. I wish it would remember more of my selections but then again I'm using the free version. Great for tracking my macros and calories.,William Bregon,4,3.5.3(8),admiration
2630,0.003994402,0.01689853,0.979107141,1,MyPlate Calorie Tracker,2020-06-24,,Love it. Really good if you are honest.,Michael Wirth,5,3.5.3(8),love
2631,0.004539788,0.102577209,0.892883003,1,MyPlate Calorie Tracker,2020-06-24,,Best free app for weight loss,Jael,5,3.5.3(8),admiration
2632,0.00158529,0.020667814,0.977746904,1,MyPlate Calorie Tracker,2020-06-24,,So far so good. All is well,scott sumners,5,3.5.3(8),optimism
2633,0.005388263,0.037633225,0.956978559,1,MyPlate Calorie Tracker,2020-06-24,,Really good app ! i like how it synch with my other app so it track my exercice and add my lost calories of the day. I would just like to have a folder to save all the food a want to keep easy to find!,Emma Demers,5,3.5.3(8),admiration
2634,0.064029828,0.366078287,0.56989187,1,MyPlate Calorie Tracker,2020-06-24,,Not as many food items listed in here as my fitness pal. I find that at least once a day I have to add something myself because it's not listed or listed wrong. Example oikos triple zero yogurt is 110 cal listed but really 100 cal. That being said I do still like this over my fitness pal the layout is way better just make sure if your 100% staying accurate on cals to double check even scanning my not be accurate.,Kristin,4,3.5.3(8),approval
2635,0.006155144,0.043387912,0.950456977,1,MyPlate Calorie Tracker,2020-06-24,,Great app,Oba Rease,5,3.5.3(8),admiration
2636,0.080864675,0.31472218,0.604413092,1,MyPlate Calorie Tracker,2020-06-24,,Very useful for tracking my macros. Helped me realize just how badly I was eating before lol,Justynn Palmer,5,3.5.3(7),realization
2637,0.00395363,0.093831003,0.902215362,1,MyPlate Calorie Tracker,2020-06-24,,Best tool for me.,Bertie Thielen,5,3.5.3(8),admiration
2638,0.00181745,0.048251078,0.949931443,1,MyPlate Calorie Tracker,2020-06-24,,This app has helped me track my calories and I have lost over 20 pounds in last 2 months,Rafael Jerez,5,3.5.3(8),approval
2639,0.002364979,0.080993377,0.916641593,1,MyPlate Calorie Tracker,2020-06-24,,"Easy to track calories, comprehensive list of foods, working well for me",Mari Duncan,5,3.5.3(8),neutral
2640,0.046090934,0.11746981,0.836439312,1,MyPlate Calorie Tracker,2020-06-24,,"I'm using the freemium version of the app and I am happy with the ease to log in meals and exercises. Minimal notifications which is great. Only thing I dislike is weight loss progress trends display, it's a little underwhelming but it might be because I'm using the free version only. Great overall",Dal Alz,5,3.5.3(8),admiration
2641,0.003712513,0.019908529,0.976378977,1,MyPlate Calorie Tracker,2020-06-24,,Great app easy to use,Jim Sarafian,5,3.5.3(8),admiration
2642,0.003021288,0.064840168,0.932138503,1,MyPlate Calorie Tracker,2020-06-24,,Easy to use. Great way to compare intake and ouput,Jeanne Garry,4,3.5.3(8),admiration
2643,0.006113727,0.142904684,0.850981593,1,MyPlate Calorie Tracker,2020-06-24,,easy to use good database for foods,Michael Gwinn,5,3.5.3(8),neutral
2644,0.045957278,0.339652628,0.614390135,1,MyPlate Calorie Tracker,2020-06-23,,Good but few glitches.,Donatello Iocco,4,3.5.3(8),approval
2645,0.249361634,0.529081583,0.221556723,0,MyPlate Calorie Tracker,2020-06-23,,"App states measurement in a serving, then requires you to enter number of servings. Can't simply enter a measurement. So if you ate say 237 g of something you have to reverse engineer how many servings it is, and if they only listed it in lbs... You can end up needing to do 2 or 3 conversions just to enter your food! Limited database as well... Easier just to use a gov. database and a notebook than to mess around with this app if you cook at home",Deanna Emmerson,2,3.5.3(8),neutral
2646,0.001083296,0.020143943,0.978772759,1,MyPlate Calorie Tracker,2020-06-23,,"This is a great app for tracking weight, steps., etc. I've recommended the app to my family and friends.",Kimmie Merritt,5,3.5.3(8),admiration
2647,0.001733638,0.043098874,0.955167532,1,MyPlate Calorie Tracker,2020-06-23,,Great app for keeping track of calories and steps!,Amanda H,5,3.5.3(8),admiration
2648,0.007639717,0.197876543,0.794483721,1,MyPlate Calorie Tracker,2020-06-23,,Great way to track my intake.,Monty E,5,3.5.3(8),admiration
2649,0.006807887,0.072286092,0.920905948,1,MyPlate Calorie Tracker,2020-06-23,,Great stuff,Joel Owen,5,3.5.3(8),admiration
2650,0.001267175,0.014576999,0.984155893,1,MyPlate Calorie Tracker,2020-06-23,,Awesome app. - It keeps you on track!,Joe Gonzales,5,3.5.3(8),admiration
2651,0.945423901,0.051273163,0.003302984,0,MyPlate Calorie Tracker,2020-06-23,,The only thing I don't like is that it counts full carbs not &quot;Keto&quot; carbs.,Michelle Clarke,4,3.5.3(8),disapproval
2652,0.486086011,0.454293936,0.059620079,0,MyPlate Calorie Tracker,2020-06-23,,Already rated. I hope it stops asking me to rate or it may come down :p.,Amanda Ticknor,4,3.5.3(8),optimism
2653,0.002146818,0.03918422,0.958668888,1,MyPlate Calorie Tracker,2020-06-23,,"Great, I use it religiously and find it keeps me on the right track wieght wise.",Danielle Yeo,5,3.5.3(8),admiration
2654,0.006935462,0.053797714,0.939266801,1,MyPlate Calorie Tracker,2020-06-23,,Very good It will be better if multilingual,Hady Al Hosainy,4,3.5.3(8),approval
2655,0.001301436,0.010309864,0.988388717,1,MyPlate Calorie Tracker,2020-06-23,,Very happy with my experience. I've been using it over a year. Tracking intake and macros is very easy with this app,Colin Meyer,4,3.5.3(8),joy
2656,0.002322145,0.00820036,0.989477456,1,MyPlate Calorie Tracker,2020-06-23,,Love this app so helpful,Kay Watkins,5,3.5.3(8),love
2657,0.004150266,0.112610206,0.883239508,1,MyPlate Calorie Tracker,2020-06-23,,Good app for food tracking,JERRY Mustain,4,3.5.3(8),admiration
2658,0.003893776,0.073841915,0.922264278,1,MyPlate Calorie Tracker,2020-06-23,,Very helpful,AngryAngry Owls,5,3.5.3(8),approval
2659,0.002152886,0.006653739,0.991193354,1,MyPlate Calorie Tracker,2020-06-23,,Very easy to use i love this app,George Gallagher,5,3.5.3(8),love
2660,0.005251642,0.082339019,0.912409365,1,MyPlate Calorie Tracker,2020-06-23,,"Love this app, needs an ability to track sugar alcohols though for those doing Keto",Jenn Waters,5,3.5.3(8),desire
2661,0.001936242,0.05177005,0.946293712,1,MyPlate Calorie Tracker,2020-06-23,,The best calorie tracking app!,Sania Risha Mondal,5,3.5.2(8),admiration
2662,0.118026055,0.289274544,0.592699468,1,MyPlate Calorie Tracker,2020-06-23,,It is an excellent app but it needs more products. Some of my products are not listed.,Charles Black,5,3.5.3(8),admiration
2663,0.707256258,0.27684322,0.015900519,0,MyPlate Calorie Tracker,2020-06-23,,Have trouble getting the exercise in,Susan Summerson,4,3.5.3(8),caring
2664,0.013821965,0.103322677,0.882855356,1,MyPlate Calorie Tracker,2020-06-23,,"I like with the app you can easily scan barcodes to build meals or just keep track of calories on the go. My only complaint is that I haven't found a way to manually enter calories via the mobile app. Overall, i think it has helped with my 25 lb weight loss!",Leslie Fountain,4,3.5.3(8),approval
2665,0.002816196,0.077077039,0.920106769,1,MyPlate Calorie Tracker,2020-06-23,,Great tool for keeping on track.,Tina Achee,5,3.5.3(8),admiration
2666,0.016321873,0.224088654,0.759589493,1,MyPlate Calorie Tracker,2020-06-23,,Easy-to-use,Kevin Coughlin,5,3.5.3(8),neutral
2667,0.060793415,0.329427898,0.609778702,1,MyPlate Calorie Tracker,2020-06-23,,Good,Aisha Aulakh201,5,3.5.3(8),admiration
2668,0.529903829,0.352666408,0.117429785,0,MyPlate Calorie Tracker,2020-06-23,,"Good tracker, ads are annoying but for the free half its expected.",jordan tarso,4,3.5.3(8),annoyance
2669,0.001434349,0.089410223,0.909155428,1,MyPlate Calorie Tracker,2020-06-23,,Best program to help track calories! Add to it Google Fit and it shows you how many calories you are burning while exercising.,Kathy Baudoin,5,3.5.3(8),admiration
2670,0.008497216,0.081271134,0.910231709,1,MyPlate Calorie Tracker,2020-06-23,,Great tool,**,5,3.5.3(8),admiration
2671,0.025086291,0.162429407,0.812484324,1,MyPlate Calorie Tracker,2020-06-23,,Pretty good. I wish it had a spot to type notes after each meal. And a way to duplicate a meal from a few days ago without having to find all the components and type in the quantities again.,Kristen Eakin,4,,admiration
2672,0.029321816,0.12578018,0.844898045,1,MyPlate Calorie Tracker,2020-06-23,,"I've relied on this app for years. They needed a fix that had me looking at a replacement app. Looking at other apps only reminded me how much I like this one. The necessary fix was in the last release, what a relief.","Chas Keeys, OFS",5,3.5.3(8),approval
2673,0.559433401,0.392344534,0.048221994,0,MyPlate Calorie Tracker,2020-06-23,,I got a new phone and when trying to login with my Gmail account it says I already have an account connected to that email address and it tells me to login through a different method. I'm not sure what to do.,Kelsie Davis,1,3.5.3(8),confusion
2674,0.004899012,0.043796372,0.951304615,1,MyPlate Calorie Tracker,2020-06-23,,"I really enjoy this app. I wish it had more tracking options like where your fats, cabs and sugars come from. Things like calcium and iron would be good too.",Mary Blaxland,5,3.5.3(8),joy
2675,0.548163831,0.353493452,0.098342754,0,MyPlate Calorie Tracker,2020-06-22,,I used it to mostly track calories and water. I often drank 20 oz bottles of water and could only add water amounts in multipals of 8. I had to look up calories burned online for cardio because it wasn't an activy listed. I actually had to figure how many calories a person my size would burn doing an hour of cardio. I thought it would be great if i could keep teack of everything i need to but this app just made things more confusing. Then for 3 days i couldnt track anything the app kept freezing,Donna Hancock,3,3.5.3(7),confusion
2676,0.01622005,0.167136878,0.816643059,1,MyPlate Calorie Tracker,2020-06-22,,It really works. I just wish it had more different kinds of food to list,Buddy Sekely,4,3.5.3(8),desire
2677,0.002094506,0.014075289,0.983830273,1,MyPlate Calorie Tracker,2020-06-22,,This app is so easy to use it has really kept me on track I've lost 42 pounds so far,Lisa Lane,5,3.5.3(8),approval
2678,0.014571379,0.064902581,0.920526028,1,MyPlate Calorie Tracker,2020-06-22,,Love it,marshal merrick,5,3.5.3(8),love
2679,0.282714039,0.663963318,0.05332268,0,MyPlate Calorie Tracker,2020-06-22,,It keeps asking me to rate it,R Purdy,4,3.5.3(7),neutral
2680,0.007448296,0.06486278,0.927688956,1,MyPlate Calorie Tracker,2020-06-22,,Good app,suresh kannan,5,3.5.3(7),admiration
2681,0.003570296,0.013223503,0.983206213,1,MyPlate Calorie Tracker,2020-06-22,,Love the app,Brad Comp,5,3.5.3(7),love
2682,0.005415784,0.07530994,0.91927433,1,MyPlate Calorie Tracker,2020-06-22,,Very convenient,nina korkin,5,3.5.3(8),approval
2683,0.007824524,0.118667878,0.873507619,1,MyPlate Calorie Tracker,2020-06-22,,"Very easy to use, lots of information included and easy to adjust goals and calories when you start losing",aud Lambourn,5,3.5.3(7),approval
2684,0.00624746,0.06639339,0.927359164,1,MyPlate Calorie Tracker,2020-06-21,,Works for me. Easy to use,Ivan Vazquez,4,3.5.3(7),neutral
2685,0.061336964,0.195068225,0.743594825,1,MyPlate Calorie Tracker,2020-06-21,,Great app. But the barcode scanner definitely needs some work. I still use daily and recommend.,Danny Patrick,4,3.5.3(7),admiration
2686,0.001127143,0.036979288,0.961893499,1,MyPlate Calorie Tracker,2020-06-21,,This app is most helpful in tracking my progress of caloric intake and amount burned. It helps me make smarter choices and motivates me to meet my goals.,Jamie Miller,5,3.5.3(8),approval
2687,0.026863175,0.199918106,0.773218691,1,MyPlate Calorie Tracker,2020-06-21,,Good.,Misty Queen,5,3.5.3(7),admiration
2688,0.007290917,0.203554556,0.78915447,1,MyPlate Calorie Tracker,2020-06-21,,Easy to use. Can find most foods by scanning thw bar code if one is available. Can also look up most foods just by searching.,Jim B,4,3.5.3(8),neutral
2689,0.004468196,0.09256731,0.902964532,1,MyPlate Calorie Tracker,2020-06-21,,Easy to use and informative,Susanna Anderson,5,3.5.3(8),approval
2690,0.002140318,0.026738957,0.971120715,1,MyPlate Calorie Tracker,2020-06-20,,"This app has really made me understand how important is calorie counting, and it is very easy to use as well.",Sweytha Ravishankar,5,3.5.3(8),approval
2691,0.002669445,0.032815084,0.964515448,1,MyPlate Calorie Tracker,2020-06-20,,"I really like this app. I have the free version and can scan bar codes to load calories, change my macro setting from a low cal diet to low carb, and I can track my weight progress.",KyLee Woodley,5,3.5.3(7),approval
2692,0.950690448,0.044352595,0.004957005,0,MyPlate Calorie Tracker,2020-06-20,,I've seen others mention this but the new update has totally messed up this app. I can no longer add foods without the app crashing (EVERY TIME).,Hannah Marker,1,3.5.3(7),realization
2693,0.003813889,0.035578843,0.96060729,1,MyPlate Calorie Tracker,2020-06-20,,It's good,nabin kanxa,4,3.5.3(7),admiration
2694,0.004213159,0.183001563,0.812785268,1,MyPlate Calorie Tracker,2020-06-20,,Keeping track is helping me to make better choices what and when I eat. Seeing nutrition values is teaching me to think about what I am doing to stay healthy.,Sally Beth,5,3.5.3(7),neutral
2695,0.011372701,0.168940321,0.819687009,1,MyPlate Calorie Tracker,2020-06-20,,"Fab, easy to use",Yvonne Price,5,3.5.3(7),neutral
2696,0.273126125,0.681614816,0.045259058,0,MyPlate Calorie Tracker,2020-06-20,,Have used on and off for years,Amanda Girard,5,3.5.3(7),neutral
2697,0.908591151,0.084530406,0.006878351,0,MyPlate Calorie Tracker,2020-06-20,,The app keeps stopping. I can't track anything.,Elaine Woods,1,,neutral
2698,0.02046833,0.131949127,0.847582519,1,MyPlate Calorie Tracker,2020-06-20,,"Very easy compared to some other tracking apps. You gey a fair bit for free. There are a few things that arent quite common sense, but it's pretty easy to figure out!",Allysa C,5,3.5.3(7),approval
2699,0.002217822,0.020605158,0.977176964,1,MyPlate Calorie Tracker,2020-06-19,,"Only just started using, so far so good",Nicole Pierson,4,3.5.3(7),admiration
2700,0.834356844,0.156008244,0.009634917,0,MyPlate Calorie Tracker,2020-06-19,,Crashes everytime I try to input food,Chuck Seligman,1,3.5.3(7),sadness
2701,0.008925514,0.055994436,0.935080051,1,MyPlate Calorie Tracker,2020-06-19,,"Great app, that's all I'm saying",Euclid,5,3.5.3(7),admiration
2702,0.001618011,0.006999449,0.991382539,1,MyPlate Calorie Tracker,2020-06-19,,Love this app! Life made simple!,John G,5,3.5.3(7),love
2703,0.002699219,0.019373232,0.977927566,1,MyPlate Calorie Tracker,2020-06-19,,Great app!,Karen Strait,4,3.5.3(7),admiration
2704,0.001910808,0.026513511,0.971575737,1,MyPlate Calorie Tracker,2020-06-18,,Nice 👍 App very good to track ur goal,Aamir Khan,5,3.5.3(7),admiration
2705,0.969101548,0.02786956,0.003028877,0,MyPlate Calorie Tracker,2020-06-18,,"It seems as though this new version broke the MyPlate app. I can no longer look up food, as it crashes every time. I have tried to send feedback several days in a row now, but nothing has been fixed. I've been stuck without the ability to log my meals for days, and I think I just need to purchase a different tracking app. So disappointed.",Kerri Hinton,1,3.5.3(7),disappointment
2706,0.004177552,0.036927007,0.958895445,1,MyPlate Calorie Tracker,2020-06-18,,"Never knew I needed an app like this but it's so worth it. Almost every food item is available in the list if not, you can add them yourself",Harsh Pardikar,5,3.5.3(7),admiration
2707,0.004438569,0.050826825,0.944734573,1,MyPlate Calorie Tracker,2020-06-18,,Liking this app but needs to add.more foreign foods,John Ellis,5,3.5.3(7),love
2708,0.028760362,0.366863698,0.604375958,1,MyPlate Calorie Tracker,2020-06-18,,Good for keeping track but just wish they did more kinds of foods for scanning.,Megan Marquez,4,3.5.3(7),desire
2709,0.003345086,0.02544372,0.971211135,1,MyPlate Calorie Tracker,2020-06-18,,"Great app,lots of info",Terry gaither,4,3.5.3(7),admiration
2710,0.002946816,0.068120398,0.928932846,1,MyPlate Calorie Tracker,2020-06-18,,🙏🏿🤩,JB513RD,5,,neutral
2711,0.014571379,0.064902581,0.920526028,1,MyPlate Calorie Tracker,2020-06-18,,Love it,Avi Hart,5,3.5.2(8),love
2712,0.889774621,0.098847955,0.011377471,0,MyPlate Calorie Tracker,2020-06-18,,It stop working.,Ron Leger,1,,neutral
2713,0.001475362,0.017338553,0.981186032,1,MyPlate Calorie Tracker,2020-06-18,,This is an amazing application. I have been using it for 2 years now and it makes counting macros simple. Having this app greatly assisted in losing 70lbs. A must have for those looking to lose weight or be healthier.,Aaron Signer,5,3.5.3(7),admiration
2714,0.008277184,0.107732579,0.883990288,1,MyPlate Calorie Tracker,2020-06-18,,"Love the app, I have used it to help me lose weight. It made me more aware of what I was putting in my body. Wish I had custom settings to adjust how much protein, carbs, fats you want to take in",K Kilgore,5,3.5.3(7),desire
2715,0.004990684,0.118959464,0.876049817,1,MyPlate Calorie Tracker,2020-06-18,,Always works. Used this since it came out. How I lost weight.,Roy Mullis,5,3.5.3(7),neutral
2716,0.003343551,0.045438584,0.95121789,1,MyPlate Calorie Tracker,2020-06-18,,"Great app! Been using livestrong since 2007, works well for tracking food for health and fitness. Easier than some people would think; with auto fill and favorites, it turns out you eat a lot of the same things day to day, only takes about 5-10 total a day to enter food into the app. A hint: enter your food before you eat it, really help you keep to the plan.",Leo Britt,5,3.5.3(7),admiration
2717,0.092265204,0.511525273,0.396209508,1,MyPlate Calorie Tracker,2020-06-18,,Easy,Sandie Nichols,5,3.5.3(7),neutral
2718,0.005114726,0.141742527,0.853142738,1,MyPlate Calorie Tracker,2020-06-18,,Helpful App.,Theresa DeWitt,5,3.5.3(7),nervousness
2719,0.002280613,0.021578424,0.976140976,1,MyPlate Calorie Tracker,2020-06-18,,This app is very easy to use. It helps me keep everything in order so I don't have to carry around my food journal. I highly recommend it to anyone trying to be health concious!,Stephanie Trahan,5,3.5.3(7),approval
2720,0.003436691,0.02569419,0.970869064,1,MyPlate Calorie Tracker,2020-06-18,,Been 18 days and loving it,B Jewlal,5,3.5.3(7),love
2721,0.022607805,0.230594486,0.74679774,1,MyPlate Calorie Tracker,2020-06-18,,Amazing,ABDULMOHSEN ALEISA,5,3.5.3(7),admiration
2722,0.006576819,0.045190822,0.948232412,1,MyPlate Calorie Tracker,2020-06-18,,"This app has everything I need to track each of my days meals, snacks and workouts. I haven't checked out the notifications or other fancy stuff on here because I like making my own decisions on my goals, not someone else's. In that respect, the app keeps me honest with myself throughout my progress Thanks for a great app!",Karen Elmore,5,3.5.3(7),gratitude
2723,0.483130753,0.378560364,0.138308927,0,MyPlate Calorie Tracker,2020-06-17,,Yo ts a great app but sometimes it will glitch and confuse the days,Maisie Nutt,4,,admiration
2724,0.003489767,0.063800462,0.932709754,1,MyPlate Calorie Tracker,2020-06-17,,Works great but could use the ability to add foods and edit meals,Jim Clark,4,3.5.3(7),admiration
2725,0.002224438,0.007701886,0.990073681,1,MyPlate Calorie Tracker,2020-06-17,,"Easy app to use, love it!",Dana Lawrence,5,3.5.3(7),love
2726,0.00337791,0.033188436,0.963433623,1,MyPlate Calorie Tracker,2020-06-17,,Mostly good,Tyler Kupferer,4,3.5.3(7),admiration
2727,0.003552863,0.047380093,0.949067056,1,MyPlate Calorie Tracker,2020-06-17,,Seems to work very well,Jerry Altemier,5,3.5.3(7),optimism
2728,0.002566333,0.011415508,0.986018181,1,MyPlate Calorie Tracker,2020-06-17,,"Very good app,i'm impressed.No cap😅",Ibiene Allison,5,3.5.2(8),admiration
2729,0.003632852,0.06722682,0.929140329,1,MyPlate Calorie Tracker,2020-06-17,,Really easy to use. Helps make little changes become huge changes,Lenny Bly,5,3.5.3(7),approval
2730,0.004674823,0.019257724,0.976067483,1,MyPlate Calorie Tracker,2020-06-17,,Love it!!,A Google user,5,3.5.3(7),love
2731,0.008376677,0.109557927,0.882065415,1,MyPlate Calorie Tracker,2020-06-17,,Excellent and easy to use,Perpetua Sireu,5,3.5.3(7),admiration
2732,0.065344259,0.288963318,0.645692408,1,MyPlate Calorie Tracker,2020-06-17,,"Really good and easy to use. However, I suggest adding steps. I don't want to link it with Google or anything else, I would prefer adding them myself from my external device. Secondly, can you please add supper? You have only 3 meals available while there are 4 a day - breakfast, lunch, dinner and supper. Finally, would be great to have an option of different amounts of food, rather than your pre-set amount. Like for water - I don't have such odd size of glasses.",Sofia De Sora,5,3.5.3(7),desire
2733,0.9691208,0.028506136,0.00237305,0,MyPlate Calorie Tracker,2020-06-17,,Whoa. Wait... The app no longer works. Crashes every time a food entry is opened.,Yosef Moya,1,3.5.3(7),disapproval
2734,0.400496453,0.414249986,0.185253531,0,MyPlate Calorie Tracker,2020-06-17,,Keeps stopping!!!,Wanda Yarbrough,1,3.5.3(7),neutral
2735,0.002699219,0.019373232,0.977927566,1,MyPlate Calorie Tracker,2020-06-17,,Great app!,Teresa Collard,5,3.5.3(7),admiration
2736,0.00853208,0.052734938,0.938732982,1,MyPlate Calorie Tracker,2020-06-17,,"Some of the functionality is amazing and the UI is decent, I'd really like an easier way to group add or save meals or move meals from one day to another.",Rachael Kohler,4,3.5.3(7),admiration
2737,0.895883322,0.093684196,0.010432559,0,MyPlate Calorie Tracker,2020-06-17,,Overly complicated and bad layout,Salem Elliot,1,,disapproval
2738,0.001815855,0.014346528,0.983837664,1,MyPlate Calorie Tracker,2020-06-17,,"Very happy, does everything I need it to for free. I can't exaggerate how much it's helped me with my nutrition. Recommend to anyone",matt thorpe,5,3.5.3(7),joy
2739,0.045410767,0.305226445,0.649362803,1,MyPlate Calorie Tracker,2020-06-17,,Perfect,Karief Reynolds,5,3.5.3(7),admiration
2740,0.006445379,0.082319953,0.911234677,1,MyPlate Calorie Tracker,2020-06-16,,Great app especially for keeping track of your macros. Just wish when adding exercise it wasn't only in minutes but in reps for some workouts,Michael Jones,4,3.5.3(7),admiration
2741,0.815696776,0.173493087,0.010810117,0,MyPlate Calorie Tracker,2020-06-16,,Not interested,Sushovon Bose,1,,disapproval
2742,0.003016799,0.037626382,0.959356785,1,MyPlate Calorie Tracker,2020-06-16,,So far very easy to use,Richard Lane,4,3.5.3(7),approval
2743,0.005130649,0.049072236,0.945797145,1,MyPlate Calorie Tracker,2020-06-16,,Easy to manover and such a great free ap,Marjorie Darland,5,3.5.3(7),admiration
2744,0.001912065,0.052688539,0.945399344,1,MyPlate Calorie Tracker,2020-06-16,,Using it to track my food. Works great. 2 days in and 3 lbs down.,Betty Pate,5,3.5.3(7),admiration
2745,0.001464892,0.010457016,0.988078058,1,MyPlate Calorie Tracker,2020-06-16,,The best app ever🙌 I use it daily to track my calories and exercise and it works like magic 👌 simple and useful,Natalia L,5,3.5.3(7),admiration
2746,0.001464892,0.010457016,0.988078058,1,MyPlate Calorie Tracker,2020-06-16,,The best app ever🙌 I use it daily to track my calories and exercise and it works like magic 👌 simple and useful,Natalia Nedashkivska,5,,admiration
2747,0.084869422,0.795404911,0.11972563,1,MyPlate Calorie Tracker,2020-06-16,,Able to find most common foods.,Alison Dowling,4,3.5.3(7),approval
2748,0.003949747,0.091950059,0.904100239,1,MyPlate Calorie Tracker,2020-06-16,,This app makes it very easy to keep an eye on your calorie intake.,Vinicio Araya,5,3.5.3(7),neutral
2749,0.173313424,0.462195039,0.364491552,1,MyPlate Calorie Tracker,2020-06-16,,"Works well, doesn't always sync the best with Google.",Jeffrey MacLean,5,3.5.3(7),disappointment
2750,0.002917193,0.021229161,0.975853682,1,MyPlate Calorie Tracker,2020-06-16,,Love this program and the information it tracks.,Clif Perryman,5,3.5.3(7),love
2751,0.008513644,0.030262992,0.961223364,1,MyPlate Calorie Tracker,2020-06-16,,This app is great! The UI is super clean and colorful (better than MyFitnessPal IMO) and the food catalog is pretty extensive. I also don't think I've ran into any bugs. The few things that would personally make this even better for me would be increasing the number of saved 'recent items' (currently only 15 or 20 maybe remain as recent?) and having a one-time payment option to make the app ad-free (not a fan of the subscription-based model and don't need all that it comes with).,Raj Jayanthan,5,3.5.3(7),admiration
2752,0.002625903,0.012369783,0.985004306,1,MyPlate Calorie Tracker,2020-06-16,,I've Los 30 lbs with this app. Love it!!,Wendy Harden,5,3.5.3(7),love
2753,0.002659915,0.056711897,0.940628231,1,MyPlate Calorie Tracker,2020-06-16,,More free things in it. To help. I'm doing well using it and will be using it for a while.,Michelle Russell,4,3.5.3(7),approval
2754,0.014042353,0.071723431,0.914234221,1,MyPlate Calorie Tracker,2020-06-15,,"Great simple app that does not spam ads everywhere. One thing I wish I could do is add specific nutrient amounts instead of having to find or add a specific food. This would be useful for someone like me who is only tracking protein most days. Overall, this is a very good app.",Gouryella Harayda,5,3.5.3(7),admiration
2755,0.621418297,0.348864406,0.029717283,0,MyPlate Calorie Tracker,2020-06-15,,&quot;no internet connection&quot;,biff the buffed bunny,1,3.5.3(7),neutral
2756,0.002711502,0.042914815,0.954373717,1,MyPlate Calorie Tracker,2020-06-15,,So helpful!,Katelynn Finnegan,5,3.5.3(7),gratitude
2757,0.005271447,0.149344638,0.845383942,1,MyPlate Calorie Tracker,2020-06-15,,"Easy to use, free, and makes it easier to track my foods.",Scooby Snacks,5,3.5.3(7),neutral
2758,0.6706689,0.291464388,0.03786673,0,MyPlate Calorie Tracker,2020-06-15,,Like better than MyFitnessPal but I don't like it has me on 1200 calories,Angela W,4,3.5.3(7),disapproval
2759,0.895193815,0.09915977,0.005646377,0,MyPlate Calorie Tracker,2020-06-15,,"Closes app whenever I try to add food, unusable.",Torian Sylte,1,3.5.3(7),disapproval
2760,0.006566378,0.090821713,0.902611911,1,MyPlate Calorie Tracker,2020-06-15,,Great for calorie counting and a rough guess on calories burned. Wish they had more specific exercise choices. Like the ability to input your actual weight training routine. But over all good app.,David Gulley,4,3.5.3(7),admiration
2761,0.007448296,0.06486278,0.927688956,1,MyPlate Calorie Tracker,2020-06-15,,Good app,Rick Diener,5,3.5.3(7),admiration
2762,0.014646433,0.311231703,0.674121857,1,MyPlate Calorie Tracker,2020-06-15,,Just fun to track my calories,Liz Farley,5,3.5.3(7),amusement
2763,0.847448349,0.140224293,0.012327324,0,MyPlate Calorie Tracker,2020-06-15,,bad experience...,Photo art,1,,fear
2764,0.001117671,0.042586435,0.956295848,1,MyPlate Calorie Tracker,2020-06-14,,My favorite food and exercise tracker,Kathy Haule,5,3.5.3(7),neutral
2765,0.013069015,0.071494348,0.915436625,1,MyPlate Calorie Tracker,2020-06-14,,My place is pretty good other than I can't seem to log in air fried food so far other Then that I like,Gary Garner,4,3.5.3(7),admiration
2766,0.006698022,0.023497146,0.969804823,1,MyPlate Calorie Tracker,2020-06-14,,I like this app. It is easy to use and no funny stuff.,Jessica Nordling,5,3.5.3(7),love
2767,0.002892462,0.027414994,0.969692469,1,MyPlate Calorie Tracker,2020-06-14,,Awesome and easy to use. Huge food database.,Paula Zuelzke,5,3.5.3(7),admiration
2768,0.007549619,0.080526955,0.911923349,1,MyPlate Calorie Tracker,2020-06-14,,Nice!,Doug Schulz,5,3.5.3(7),admiration
2769,0.003651278,0.036315337,0.960033298,1,MyPlate Calorie Tracker,2020-06-14,,Started using this app a few months ago. The results have been amazing! When I started I was around 270lbs. I was afraid to get on the scale. Since February of this year I have dropped about 63lbs. When I first began to use the app I was walking with a cane. Since then I have increased my activity level drastically. Yesterday I did EIGHT MILES on the Nordic Track in one hour and two minutes. There is no trick. Track what you do and make small changes. Be honest with yourself and stick to it!!!!!,Owen Tungate,5,3.5.3(7),caring
2770,0.003551484,0.026230162,0.97021836,1,MyPlate Calorie Tracker,2020-06-14,,Awesome app,James Coden,5,3.5.3(7),admiration
2771,0.005274584,0.066826589,0.927898824,1,MyPlate Calorie Tracker,2020-06-14,,Great free app even calculates your macros,Jon Feizet,5,3.5.2(8),admiration
