,Id,roberta_neg,roberta_neu,roberta_pos,roberta_polarity,Source,Date,Title,Content,Name,Rating,Version,emotion,,,
490,491,0.013711784,0.226483241,0.759804964,1,Fast Food Rampage,2017-01-07,Good,Fun,A Google user,5,1.0.6,amusement,,,
491,492,0.905258894,0.079678267,0.015062797,0,Fast Food Rampage,2017-01-07,Controls??,"The controls are terrible, you can't shoot straight up or down and can move slower so you're forever moving in circles, then the shooting of burgers is so slow that you keep double tapping too fast and throwing milkshakes.  You should be able to auto shoot to make it any fun. Uninstalled after 1st go",A Google user,2,1.0.6,annoyance,,,
492,493,0.003588419,0.03521575,0.961195827,1,Fast Food Rampage,2017-01-07,Nice Game,"I'm loving Fast Food Rampage, just saying it would be cool if there was a mutiplayer mode. I think we all would injoy. And also add more weapons. I was thinking a milk shake lancher.",A Google user,5,1.0.6,love,,,
493,494,0.928559482,0.064552791,0.006887703,0,Fast Food Rampage,2017-01-07,It wont work for me,It is not working like i can get through the tutorial without ut crashing evry 10 seconds,A Google user,2,1.0.6,disapproval,,,
494,495,0.00374369,0.042312365,0.953943908,1,Fast Food Rampage,2017-01-07,,Really fun,A Google user,5,1.0.6,joy,,,
495,496,0.005098436,0.257889003,0.737012506,1,Fast Food Rampage,2017-01-07,Omg in love,Thanks gameranx,A Google user,5,,gratitude,,,
496,497,0.005574873,0.052588444,0.941836715,1,Fast Food Rampage,2017-01-07,,Just wowewwewwwweeeeeeeeeee,A Google user,5,1.0.6,surprise,,,
497,498,0.12290097,0.822627485,0.05447156,0,Fast Food Rampage,2017-01-06,Great,Been here since Ronald McDonald rampage.,A Google user,5,1.0.6,neutral,,,
498,499,0.946360886,0.049304962,0.004334087,0,Fast Food Rampage,2017-01-06,Awesome!,My one complaint is that it lags waaaaay to much.,A Google user,4,1.0.6,neutral,,,
499,500,0.012420005,0.054775808,0.932804167,1,Fast Food Rampage,2017-01-06,,Great  game  Kinda the same  thing  but fun as hell,A Google user,5,1.0.6,admiration,,,
500,501,0.017923642,0.410540313,0.571536005,1,Fast Food Rampage,2017-01-05,This game is mlg,I  like but can you make a 3D virshon,A Google user,5,1.0.6,love,,,
501,502,0.111601956,0.828292608,0.06010538,0,Fast Food Rampage,2017-01-05,,Mine exits after the tutorials,A Google user,1,,neutral,,,
502,503,0.414515465,0.501491845,0.08399266,0,Fast Food Rampage,2017-01-05,@ zi,"So based on the conveyor belt Its not hard sometimes but im not gonna bother with my life, i just cant be honest mate always been doing it for a smoke.",A Google user,2,1.0.6,approval,,,
503,504,0.959333062,0.034796204,0.005870767,0,Fast Food Rampage,2017-01-04,Average,Crap aiming and fairly boring.,A Google user,3,1.0.6,disappointment,,,
504,505,0.002910287,0.009307045,0.987782657,1,Fast Food Rampage,2017-01-02,,Loving this game!,A Google user,5,1.0.6,love,,,
505,506,0.575945318,0.379303962,0.044750787,0,Fast Food Rampage,2017-01-01,Good game,Awsome,A Google user,5,1.0.6,disgust,,,
506,507,0.003833316,0.045635905,0.950530767,1,Fast Food Rampage,2016-12-31,Amazing,Super addictive could play for hours,A Google user,5,1.0.6,approval,,,
507,508,0.895093799,0.093230002,0.011676106,0,Fast Food Rampage,2016-12-31,Bad,It always crashes,A Google user,1,1.0.6,neutral,,,
508,509,0.006032298,0.101586722,0.892381012,1,Fast Food Rampage,2016-12-29,Love the maniac fast food clown,Addictive with good variations of weapons and all sorts of enemies and levels. Strongly recommended,A Google user,5,1.0.6,approval,,,
509,510,0.957812846,0.038640067,0.003547135,0,Fast Food Rampage,2016-12-28,,After playing the tutorial it crashed then tried to load the game again and it crashed now I can't open the app without it crashing and I can't even push a single button before it crashes&lt;-,A Google user,1,1.0.6,neutral,,,
510,511,0.002481818,0.074874796,0.922643363,1,Fast Food Rampage,2016-12-27,,Cool music,A Google user,5,1.0.6,joy,,,
511,512,0.073792703,0.742272794,0.18393445,1,Fast Food Rampage,2016-12-26,,Needs Ronald MacDonald suite!,A Google user,5,1.0.6,neutral,,,
512,513,0.051268972,0.165679306,0.783051789,1,Fast Food Rampage,2016-12-25,Fun,It's really fun but could use a better story,A Google user,4,1.0.6,amusement,,,
513,514,0.002411514,0.009345496,0.988243043,1,Fast Food Rampage,2016-12-25,it is soooo much fun,it is the best game I have ever played,A Google user,5,1.0.6,joy,,,
514,515,0.014571379,0.064902581,0.920526028,1,Fast Food Rampage,2016-12-24,,Love it,A Google user,5,1.0.6,love,,,
515,516,0.001776473,0.011358485,0.986864984,1,Fast Food Rampage,2016-12-24,So good,So funny and addicting make more like this great game,A Google user,5,1.0.6,amusement,,,
516,517,0.013711784,0.226483241,0.759804964,1,Fast Food Rampage,2016-12-23,Fun,Fun,A Google user,5,1.0.6,amusement,,,
517,518,0.685332656,0.283532172,0.03113522,0,Fast Food Rampage,2016-12-23,Won't let me play,Once I get through the tutorial it crashes,A Google user,1,,neutral,,,
518,519,0.962247133,0.032522131,0.005230679,0,Fast Food Rampage,2016-12-22,Hell,This game sucks. Went through the tutorial only and cant play. Plez make this game to work I would rate this 5 stars later,A Google user,1,1.0.6,annoyance,,,
519,520,0.018537104,0.087282404,0.894180536,1,Fast Food Rampage,2016-12-22,,Love  it,A Google user,5,1.0.6,love,,,
520,521,0.002453533,0.02447693,0.973069549,1,Fast Food Rampage,2016-12-22,Brilliant,Brill game super fun download now,A Google user,5,1.0.6,excitement,,,
521,522,0.106747814,0.200431183,0.692820966,1,Fast Food Rampage,2016-12-22,,I would love to give this game 5 stars as it is fun and addictive. Unfortunately you can not exit the game. You need to go to home screen and close it through active apps.   It could also do with a syncing option. It was accidently uninstalled and now I have to start again. Not a big problem as I like the game.,A Google user,3,1.0.6,love,,,
522,523,0.160538182,0.678065538,0.16139625,1,Fast Food Rampage,2016-12-21,,10-Oct,A Google user,5,1.0.6,neutral,,,
523,524,0.788237274,0.198952511,0.012810152,0,Fast Food Rampage,2016-12-21,Stupid,It wont let me play,A Google user,1,,neutral,,,
524,525,0.701646268,0.281165868,0.017187851,0,Fast Food Rampage,2016-12-20,,It won't let me paly it.,A Google user,2,1.0.5,neutral,,,
525,526,0.005811102,0.025405267,0.968783617,1,Fast Food Rampage,2016-12-20,,Amazing and so fanny game. Thank you,A Google user,5,1.0.4,admiration,,,
526,527,0.002936235,0.011752504,0.98531127,1,Fast Food Rampage,2016-12-20,Best mobile game ever,It is really fun and funny could use more Content but other then that it is great keep up the good work,A Google user,5,1.0.5,admiration,,,
527,528,0.07372538,0.851384938,0.074889652,1,Fast Food Rampage,2016-12-20,Like it!,Need more variation on the available mission,A Google user,4,1.0.4,desire,,,
528,529,0.405625045,0.522552252,0.071822695,0,Fast Food Rampage,2016-12-19,Addicting,Addicting,A Google user,5,1.0.4,neutral,,,
529,530,0.839022398,0.148919791,0.012057835,0,Fast Food Rampage,2016-12-19,Obesetiy,Fun murdering people with food (git diabetes),A Google user,5,1.0.4,neutral,,,
530,531,0.468496889,0.379701942,0.151801199,0,Fast Food Rampage,2016-12-19,Andre,Because  I  like  to  make  people  fat and make  them  blow up,A Google user,5,1.0.4,neutral,,,
531,532,0.262997895,0.553171337,0.183830723,0,Fast Food Rampage,2016-12-19,,Meh,A Google user,2,1.0.4,neutral,,,
532,533,0.005704042,0.069000013,0.925295949,1,Fast Food Rampage,2016-12-19,Absolutely fun,Good game to kill time. Saw the video on YouTube.,A Google user,4,1.0.4,admiration,,,
533,534,0.091908358,0.751623988,0.156467691,1,Fast Food Rampage,2016-12-19,,Pizza11,A Google user,5,1.0.4,neutral,,,
534,535,0.012272467,0.070343442,0.917384088,1,Fast Food Rampage,2016-12-19,Game is broken but i love it!!!,"So ive unlocked all the weapons and have played a decent ammount of the game - enough to get  to 2nd place on the suburbia all time records and top 20 on the other 2 maps. However I open up the game this afternoon to find that all my stuff that i have unlocked has gone, completely wiped. However my high scores are still there so thats enough proof. I mean absolutely everything, all my levels that i have unlocked, cosmetic item and weapons- exept my stats and achievements. Plx fix as i love this game. :)",A Google user,3,1.0.4,admiration,,,
535,536,0.674886465,0.308241695,0.016871791,0,Fast Food Rampage,2016-12-19,Hated it,Because it kept turning off,A Google user,1,1.0.4,neutral,,,
536,537,0.001495776,0.007996779,0.990507483,1,Fast Food Rampage,2016-12-18,,This game is the best in the world  ♡,A Google user,5,1.0.4,admiration,,,
537,538,0.888276994,0.077883936,0.033839151,0,Fast Food Rampage,2016-12-18,,Dumb stupid and idiotic... AND I LOVE IT!,A Google user,5,1.0.4,love,,,
538,539,0.016155155,0.063834481,0.920010328,1,Fast Food Rampage,2016-12-18,Addictive and fun,My new favorite moble game. All this needs is more content and a few bug fixes.,A Google user,5,1.0.4,joy,,,
539,540,0.002626995,0.00859185,0.988781214,1,Fast Food Rampage,2016-12-18,So fun,This game is soooo fun to play,A Google user,5,1.0.4,joy,,,
540,541,0.045749478,0.744443178,0.209807351,1,Fast Food Rampage,2016-12-18,I watched mchatred on youtube so basiacally it,So i watchd mcdonalds rampage on mashed on youtjbe so yeah,A Google user,5,,neutral,,,
541,542,0.001776523,0.006621033,0.99160248,1,Fast Food Rampage,2016-12-17,,I love the music in the background and I love the theme of the game.,A Google user,5,1.0.4,love,,,
542,543,0.001936467,0.013919952,0.984143615,1,Fast Food Rampage,2016-12-17,,Best top down wave game I've played. it's even better than cod zombies on the phone.,A Google user,5,1.0.4,admiration,,,
543,544,0.014571379,0.064902581,0.920526028,1,Fast Food Rampage,2016-12-17,,Love it,A Google user,5,1.0.4,love,,,
544,545,0.300441891,0.592196643,0.107361376,0,Fast Food Rampage,2016-12-17,lost stuff.,ahhh........but it's not your fault,A Google user,3,1.0.4,neutral,,,
545,546,0.006989851,0.474564463,0.518445611,1,Fast Food Rampage,2016-12-17,Liked it but,Add multiplayer so people can play online,A Google user,4,1.0.4,neutral,,,
546,547,0.012342813,0.099819973,0.887837172,1,Fast Food Rampage,2016-12-16,,Just pure fun,A Google user,5,1.0.3,joy,,,
547,548,0.976314366,0.021178782,0.002506842,0,Fast Food Rampage,2016-12-16,Good game,But 4 stars because of this annoying glitch where you cant click the map to play making me reopen the app which is very annoying,A Google user,4,1.0.4,annoyance,,,
548,549,0.140345007,0.245340362,0.614314616,1,Fast Food Rampage,2016-12-15,Love it,"Love that classic high pack explosive game, entraining and fun. Problem is if you get out or get out it doesn't save the progress so you lose everything.",A Google user,4,1.0.4,love,,,
549,550,0.002099391,0.018085551,0.979815006,1,Fast Food Rampage,2016-12-15,Best game,Best game of the year,A Google user,5,1.0.4,admiration,,,
550,551,0.674478412,0.23944965,0.086071946,0,Fast Food Rampage,2016-12-15,Joysticks,Love the game but my controls get stuck i think its just my cracked screen messing with the touch screen,A Google user,3,1.0.4,love,,,
551,552,0.184978545,0.724035323,0.09098614,0,Fast Food Rampage,2016-12-15,Interesting,"It's exactly like that animation, can't remember what it was though",A Google user,4,1.0.4,realization,,,
552,553,0.428299844,0.524253488,0.047446676,0,Fast Food Rampage,2016-12-15,Lot of fun,Iv spent to much time in it,A Google user,5,1.0.4,neutral,,,
553,554,0.007028647,0.018490726,0.974480629,1,Fast Food Rampage,2016-12-15,,AWESOME GAME...YOU GUYS ARE GENIUSES,A Google user,5,1.0.4,admiration,,,
554,555,0.247698069,0.256901443,0.495400518,1,Fast Food Rampage,2016-12-14,Ver Fun,Love this hatred parody lol,A Google user,5,1.0.4,amusement,,,
555,556,0.001670293,0.036298107,0.962031662,1,Fast Food Rampage,2016-12-14,Grand. Slam,"Fast, fun, and free I'll play it evey day!",A Google user,5,1.0.4,joy,,,
556,557,0.60814476,0.331114352,0.060740903,0,Fast Food Rampage,2016-12-14,,Down with hipsters!,A Google user,5,1.0.4,neutral,,,
557,558,0.554926515,0.419910133,0.025163382,0,Fast Food Rampage,2016-12-14,Alright,Can get adictive but does need work,A Google user,4,,disapproval,,,
558,559,0.00833755,0.083822198,0.907840252,1,Fast Food Rampage,2016-12-14,,Awesome,A Google user,5,,admiration,,,
559,560,0.852891564,0.131861016,0.015247451,0,Fast Food Rampage,2016-12-13,Lost all my stuff,I had gotten very weapon in the game and had 6 helmets and 3 bodies and lost it all. Quite mad after spending all that time.,A Google user,1,1.0.4,sadness,,,
560,561,0.774466336,0.21318242,0.012351234,0,Fast Food Rampage,2016-12-13,,Won't let me play the game when I start it up,A Google user,1,1.0.4,neutral,,,
561,562,0.156343028,0.74063611,0.103020877,0,Fast Food Rampage,2016-12-13,Stolen Money,"Had 5000 coins, paid for 30k coins. When payment finished had 28k coins.  First and last time I pay for a free to play.",A Google user,1,1.0.4,neutral,,,
562,563,0.148419052,0.764814258,0.086766727,0,Fast Food Rampage,2016-12-12,Chaos.,Its a lot like the Mashed short of the same name except with a mime instead of Ronald.,A Google user,5,1.0.4,neutral,,,
563,564,0.093021207,0.17487371,0.732105076,1,Fast Food Rampage,2016-12-12,It cool,I thought it was going to kinda boring but I'm having a blast playing it,A Google user,4,1.0.4,joy,,,
564,565,0.008846232,0.075487569,0.915666223,1,Fast Food Rampage,2016-12-12,,Good game,A Google user,4,,gratitude,,,
565,566,0.002724859,0.02114238,0.97613281,1,Fast Food Rampage,2016-12-12,,Its super fun,A Google user,5,1.0.4,joy,,,
566,567,0.007936693,0.200850084,0.791213214,1,Fast Food Rampage,2016-12-12,Trash,Not many maps not many characters  add more and I will rate higher😊,A Google user,1,1.0.4,approval,,,
567,568,0.001661386,0.024888998,0.973449647,1,Fast Food Rampage,2016-12-12,Best,Best mobile game played in the last years!,A Google user,5,1.0.4,admiration,,,
568,569,0.002570864,0.023954079,0.973475099,1,Fast Food Rampage,2016-12-12,,Thank you for making this game,A Google user,5,,gratitude,,,
569,570,0.015991541,0.097684756,0.88632369,1,Fast Food Rampage,2016-12-12,,"Everything Is awesome, but it needs a multiplayer, more maps, different characters, different enemies, bosses and of course, MORE WEAPONS",A Google user,5,1.0.4,admiration,,,
570,571,0.018393505,0.101411186,0.88019532,1,Fast Food Rampage,2016-12-11,MCRampage,5his game is a great parody and glad the MCRAMPAGE short got a game,A Google user,5,1.0.4,admiration,,,
571,572,0.619431496,0.342042685,0.038525775,0,Fast Food Rampage,2016-12-11,Great time killer.,Very bizarre also.,A Google user,5,1.0.4,surprise,,,
572,573,0.808256745,0.150322199,0.041421078,0,Fast Food Rampage,2016-12-11,Meh,Great music but the playing experience isen't all that fun. The controlls are really clunky,A Google user,3,1.0.3,admiration,,,
573,574,0.001682285,0.010444887,0.987872839,1,Fast Food Rampage,2016-12-11,,"Fun and addicting, very nice game with some very good music and sound effects",A Google user,5,1.0.4,joy,,,
574,575,0.970222175,0.026221478,0.003556299,0,Fast Food Rampage,2016-12-11,Eat burger and shut up,Damn you vegen with all your stupid greens,A Google user,5,1.0.3,annoyance,,,
575,576,0.919377089,0.069760397,0.010862527,0,Fast Food Rampage,2016-12-11,Grindfest with terrible payoff,"Everything that's unlocked past the 50% speed boost and sliders feels awful for how much grinding is put into them. The wave progression also feels horrible since enemies begin to turn into damage sponges by wave 10, while also increasing in numbers as well. As a joke game to play when bored, it's alright, but it sure becomes quite time consuming and boring. Even the power ups begin to scale horribly in the later waves, making them risky to grab with enemies firing at you while animation locked.",A Google user,1,1.0.3,disgust,,,
576,577,0.009900875,0.081695341,0.908403754,1,Fast Food Rampage,2016-12-11,,It's fun,A Google user,5,1.0.4,joy,,,
577,578,0.024527112,0.108417027,0.867055893,1,Fast Food Rampage,2016-12-11,Really addictive,Can't stop playing!,A Google user,5,,amusement,,,
578,579,0.002284783,0.012376845,0.98533833,1,Fast Food Rampage,2016-12-11,Fat,Its fun and good it's perfect,A Google user,5,1.0.4,admiration,,,
579,580,0.003149773,0.009159612,0.987690687,1,Fast Food Rampage,2016-12-11,,"Love it, super fun game",A Google user,5,1.0.4,excitement,,,
580,581,0.002060357,0.00695588,0.990983725,1,Fast Food Rampage,2016-12-11,FUN,It was great. The game was crazy and awesome!,A Google user,4,,admiration,,,
581,582,0.736380279,0.216115177,0.047504488,0,Fast Food Rampage,2016-12-11,What is wrong with this?!,"This game is fun but i lost my all coins, guns and cities. I don't know why. Needs improvement right now.",A Google user,1,,amusement,,,
582,583,0.004246307,0.009250719,0.986503005,1,Fast Food Rampage,2016-12-11,Clown shooter,I love the game,A Google user,5,,love,,,
583,584,0.005578416,0.015971201,0.978450358,1,Fast Food Rampage,2016-12-10,Cool!,"This is great! Mashed sent me here, and I was not disappointed. The controls are a bit difficult, but nonetheless it's an awesome, hipster-slaying game!",A Google user,5,,admiration,,,
584,585,0.195180193,0.767984986,0.036834747,0,Fast Food Rampage,2016-12-10,Needs a bit of tweaking,the gun needs a bit of tweaking and so dose the shake toss it needs it own button,A Google user,3,1.0.4,neutral,,,
585,586,0.003346661,0.026691487,0.969961822,1,Fast Food Rampage,2016-12-10,,It's a good game,A Google user,5,1.0.4,joy,,,
586,587,0.001556554,0.010879736,0.98756367,1,Fast Food Rampage,2016-12-10,Really cool!,It has good gameplay and the music is perfect!,A Google user,5,1.0.4,admiration,,,
587,588,0.023923531,0.835552514,0.14052394,1,Fast Food Rampage,2016-12-10,,Beast Mobile game I have played so far,A Google user,5,1.0.3,neutral,,,
588,589,0.449379653,0.350970685,0.199649587,0,Fast Food Rampage,2016-12-10,So good,Such a fun game but sometimes it's somehow laggy,A Google user,5,1.0.3,joy,,,
589,590,0.002823067,0.023897212,0.973279655,1,Fast Food Rampage,2016-12-09,Not perfect but still good,Aside from a few minor details overall its a good game worth playing again and again.,A Google user,4,1.0.3,admiration,,,
590,591,0.185424477,0.719896495,0.09467908,0,Fast Food Rampage,2016-12-09,Great game,Just needs multiplayer,A Google user,4,1.0.3,neutral,,,
591,592,0.976656914,0.020121504,0.003221522,0,Fast Food Rampage,2016-12-09,HEART ATTACKIFIC,This game is so fatty I think I got type 2 diabetes!,A Google user,5,1.0.3,neutral,,,
592,593,0.00310396,0.085048907,0.911847115,1,Fast Food Rampage,2016-12-09,,Best moblie game of december 2016,A Google user,5,1.0.3,admiration,,,
593,594,0.017150311,0.17216602,0.810683727,1,Fast Food Rampage,2016-12-09,It's pretty good.,"The frame rate will chug at times and sometimes the control do something different than what you're trying to do, but it's still pretty good.",A Google user,3,1.0.3,admiration,,,
594,595,0.230357051,0.472014397,0.297628492,1,Fast Food Rampage,2016-12-09,,Pretty fun but sometimes the control lock and you have to stop touching the screen to fix it,A Google user,3,1.0.3,amusement,,,
595,596,0.00180918,0.009158091,0.989032745,1,Fast Food Rampage,2016-12-09,Very Appealing Graphics,I saw this game because of mashed and instantly loved it. Great concept and customization and great controls.,A Google user,5,1.0.3,admiration,,,
596,597,0.005308002,0.064182155,0.930509865,1,Fast Food Rampage,2016-12-09,,Fun game,A Google user,5,1.0.3,joy,,,
597,598,0.801842332,0.182105109,0.016052602,0,Fast Food Rampage,2016-12-09,,Too much lag,A Google user,3,1.0.3,neutral,,,
598,599,0.89823252,0.091061585,0.010705874,0,Fast Food Rampage,2016-12-09,Needs Improvement.,"The game is not bad, however I find it very annoying how inaccurate the guns are. When you are firing the burger gun, you have to aim a little higher or lower on targets just to hit them. Could have been better optimized before release.",A Google user,2,1.0.3,annoyance,,,
599,600,0.526238382,0.359652489,0.114109196,0,Fast Food Rampage,2016-12-09,It crashes,I came here because I saw it on mash and I like game like theese but it crashes once I complete the tutorial please fix it,A Google user,3,1.0.3,love,,,
600,601,0.030855091,0.155144677,0.814000249,1,Fast Food Rampage,2016-12-09,Killing hipster vegans is so fun,"Love the art and love the weapons, needs more content like weapons and enemies.",A Google user,5,1.0.3,love,,,
601,602,0.962330043,0.032885063,0.004784901,0,Fast Food Rampage,2016-12-09,,I CAN'T PLAY IT IT WON'T DOWNLOAD,A Google user,4,,disapproval,,,
602,603,0.057320174,0.154369876,0.788309932,1,Fast Food Rampage,2016-12-08,really fun,i enjoy playing this game because i shoot hipsters as a clown,A Google user,5,1.0.3,joy,,,
603,604,0.012532594,0.063667044,0.923800349,1,Fast Food Rampage,2016-12-08,,"Its great, but could improve the hit box on the enemies. I would like to see some controller support. It's not needed but something that I'd like to be added. Other than that, it's really fun.",A Google user,4,1.0.3,admiration,,,
604,605,0.004290293,0.033309545,0.962400138,1,Fast Food Rampage,2016-12-08,Controller support,Make it controller supported it is an amazing game.,A Google user,4,1.0.3,excitement,,,
605,606,0.860620797,0.115596503,0.02378265,0,Fast Food Rampage,2016-12-08,"Lost 10,000 coins","I was playing the game and i got the achievement where you get 10,000 coins and I look at my money and it all vanished I had to do the tutorial and only got 156 coins left. Please fix that, the games great I just hate how much in game money I lost.",A Google user,1,1.0.3,pride,,,
606,607,0.007595273,0.234056488,0.758348227,1,Fast Food Rampage,2016-12-08,,Cool,A Google user,4,1.0.3,admiration,,,
607,608,0.001620465,0.009174828,0.989204705,1,Fast Food Rampage,2016-12-08,,"The game is a great retro style game, and it is a really good way to kill time.",A Google user,5,1.0.3,admiration,,,
608,609,0.366539955,0.585615337,0.047844652,0,Fast Food Rampage,2016-12-08,Needs aliens,How about a sci-fi future level where you shoot hipster aliens,A Google user,5,1.0.3,excitement,,,
609,610,0.002657379,0.055365209,0.941977382,1,Fast Food Rampage,2016-12-08,Great,Same.mashed brought me and i am happy to do so.,A Google user,5,1.0.3,joy,,,
610,611,0.189321563,0.690390646,0.12028785,0,Fast Food Rampage,2016-12-08,A fun game.  Taking out those stupid hipsters,Buy it son,A Google user,5,1.0.3,neutral,,,
611,612,0.002207376,0.053468257,0.944324374,1,Fast Food Rampage,2016-12-08,Hungry,Its very comical and classis. Mashed sent me here as well,A Google user,5,1.0.3,annoyance,,,
612,613,0.09849593,0.608664274,0.292839855,1,Fast Food Rampage,2016-12-08,ohh,heelll yaa,A Google user,5,,neutral,,,
613,614,0.858028352,0.128075913,0.013895745,0,Fast Food Rampage,2016-12-08,Da best,Funny and you kill hipsters.,A Google user,5,1.0.3,amusement,,,
614,615,0.003731763,0.140414372,0.855853856,1,Fast Food Rampage,2016-12-08,found it on youtube,"on my subscription uploads. if it appears in my subscription uploads, it good.",A Google user,5,,approval,,,
615,616,0.00183321,0.00857804,0.989588737,1,Fast Food Rampage,2016-12-08,,Mashed sent me here and I love it!!,A Google user,5,,love,,,
616,617,0.334985763,0.472249061,0.192765221,0,Fast Food Rampage,2016-12-08,Fun,Great time killer,A Google user,4,1.0.3,admiration,,,
617,618,0.002999568,0.017673815,0.979326606,1,Fast Food Rampage,2016-12-08,The Style,"This game is very fun, and it to take some time to get some gold. But still good game. :)",A Google user,5,1.0.3,joy,,,
618,619,0.003438316,0.028819222,0.967742383,1,Fast Food Rampage,2016-12-08,,This is the best tip down shooter i ever played,A Google user,5,1.0.3,admiration,,,
619,620,0.003108031,0.025123071,0.971768856,1,Fast Food Rampage,2016-12-08,Super-size Me,Pretty fun game,A Google user,5,1.0.3,joy,,,
620,621,0.004228721,0.012011489,0.983759761,1,Fast Food Rampage,2016-12-08,,Love this game,A Google user,5,,love,,,
621,622,0.080277361,0.813816726,0.105905905,1,Fast Food Rampage,2016-12-08,Addictive,But I controls customizat5,A Google user,5,1.0.3,neutral,,,
622,623,0.006917893,0.056957319,0.936124802,1,Fast Food Rampage,2016-12-08,Mashed sent me here,Great game,A Google user,5,,admiration,,,
623,624,0.003384884,0.033701271,0.962913871,1,Fast Food Rampage,2016-12-08,Awesome,It was good because it had a wacky concept and you could customise your character,A Google user,5,1.0.3,joy,,,
624,625,0.00345023,0.028366838,0.968182921,1,Fast Food Rampage,2016-12-08,,I like this game,A Google user,5,1.0.3,love,,,
625,626,0.203776881,0.552655876,0.243567184,1,Fast Food Rampage,2016-12-08,Thanks mashed,Lit af,A Google user,5,,neutral,,,
626,627,0.280672103,0.435598969,0.283728957,1,Fast Food Rampage,2016-12-08,,"I kinda like it, but got tired quickly",A Google user,3,,approval,,,
627,628,0.112834319,0.761461794,0.125703901,1,Fast Food Rampage,2016-12-08,Great Game,Wished it used twin stick controls,A Google user,5,1.0.3,desire,,,
628,629,0.237321824,0.71339184,0.049286298,0,Fast Food Rampage,2016-12-08,,I have been wating 4 ever,A Google user,5,,neutral,,,
629,630,0.003134269,0.015258179,0.981607556,1,Fast Food Rampage,2016-12-08,Awesome,One of the most awesome games i could lay my greasy fingers on. btw i saw the ad on mashed,A Google user,5,1.0.3,joy,,,
630,631,0.008252,0.059754323,0.931993723,1,Fast Food Rampage,2016-12-08,awesome,just awesome,A Google user,5,,admiration,,,
631,632,0.002851725,0.01849583,0.978652477,1,Fast Food Rampage,2016-12-08,Is this what you call a fast service?,Mashed send me hear and i gotta say... I love it! Reminds me a lot of retro games I played in my youth.,A Google user,5,,love,,,
632,633,0.475580364,0.414661884,0.109757759,0,Fast Food Rampage,2016-12-08,More Music,The only thing I do have to complain about is the music I want more music just like in the title stream the fast beat music if only we had some of that while blowing people up with fried food but other than that five stars,A Google user,5,1.0.3,desire,,,
633,634,0.001854396,0.00855757,0.989588022,1,Fast Food Rampage,2016-12-08,Mashed sent me here.,This game is really fun!,A Google user,5,1.0.3,joy,,,
634,635,0.006961034,0.289745569,0.703293383,1,Fast Food Rampage,2016-12-08,10-Oct,THE FAST FOOD RISE AND SHALL BE KING!,A Google user,5,,neutral,,,
635,636,0.006917893,0.056957319,0.936124802,1,Fast Food Rampage,2016-12-08,,Great game,A Google user,4,,admiration,,,
636,637,0.008751787,0.065194197,0.926053941,1,Fast Food Rampage,2016-12-08,,Simply awesome,A Google user,5,,admiration,,,
637,638,0.006198582,0.372261226,0.621540248,1,Fast Food Rampage,2016-12-08,Arcade style awesomeness!,I'm now in the mood for a burger.,A Google user,5,1.0.3,excitement,,,
638,639,0.002597836,0.040672585,0.956729591,1,Fast Food Rampage,2016-12-07,Loving it!!,My fave game,A Google user,5,1.0.3,love,,,
